region,date,primary,secondary,mean,sd,median,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Alabama,2020-03-09,0,0,,,,,,,,,
Alabama,2020-03-10,0,0,,,,,,,,,
Alabama,2020-03-11,3,0,,,,,,,,,
Alabama,2020-03-12,1,0,,,,,,,,,
Alabama,2020-03-13,4,0,,,,,,,,,
Alabama,2020-03-14,7,0,,,,,,,,,
Alabama,2020-03-15,13,0,,,,,,,,,
Alabama,2020-03-16,8,0,,,,,,,,,
Alabama,2020-03-17,15,0,,,,,,,,,
Alabama,2020-03-18,10,0,,,,,,,,,
Alabama,2020-03-19,27,0,,,,,,,,,
Alabama,2020-03-20,27,0,,,,,,,,,
Alabama,2020-03-21,34,0,,,,,,,,,
Alabama,2020-03-22,31,0,,,,,,,,,
Alabama,2020-03-23,44,0,,,,,,,,,
Alabama,2020-03-24,74,0,,,,,,,,,
Alabama,2020-03-25,174,1,,,,,,,,,
Alabama,2020-03-26,102,0,,,,,,,,,
Alabama,2020-03-27,110,3,,,,,,,,,
Alabama,2020-03-28,117,0,,,,,,,,,
Alabama,2020-03-29,79,6,,,,,,,,,
Alabama,2020-03-30,121,0,,,,,,,,,
Alabama,2020-03-31,62,13,,,,,,,,,
Alabama,2020-04-01,112,4,,,,,,,,,
Alabama,2020-04-02,196,5,,,,,,,,,
Alabama,2020-04-03,235,6,,,,,,,,,
Alabama,2020-04-04,121,6,,,,,,,,,
Alabama,2020-04-05,178,1,,,,,,,,,
Alabama,2020-04-06,174,4,,,,,,,,,
Alabama,2020-04-07,229,15,,,,,,,,,
Alabama,2020-04-08,306,2,,,,,,,,,
Alabama,2020-04-09,340,4,,,,,,,,,
Alabama,2020-04-10,158,10,,,,,,,,,
Alabama,2020-04-11,234,12,,,,,,,,,
Alabama,2020-04-12,321,1,,,,,,,,,
Alabama,2020-04-13,203,6,,,,,,,,,
Alabama,2020-04-14,171,15,,,,,,,,,
Alabama,2020-04-15,266,4,,,,,,,,,
Alabama,2020-04-16,158,15,,,,,,,,,
Alabama,2020-04-17,92,15,,,,,,,,,
Alabama,2020-04-18,231,5,,,,,,,,,
Alabama,2020-04-19,190,4,,,,,,,,,
Alabama,2020-04-20,185,6,,,,,,,,,
Alabama,2020-04-21,241,20,,,,,,,,,
Alabama,2020-04-22,288,13,,,,,,,,,
Alabama,2020-04-23,207,6,,,,,,,,,
Alabama,2020-04-24,193,7,,,,,,,,,
Alabama,2020-04-25,182,0,,,,,,,,,
Alabama,2020-04-26,201,10,,,,,,,,,
Alabama,2020-04-27,146,9,,,,,,,,,
Alabama,2020-04-28,199,14,,,,,,,,,
Alabama,2020-04-29,159,14,,,,,,,,,
Alabama,2020-04-30,208,16,,,,,,,,,
Alabama,2020-05-01,253,17,,,,,,,,,
Alabama,2020-05-02,260,0,,,,,,,,,
Alabama,2020-05-03,277,2,,,,,,,,,
Alabama,2020-05-04,226,8,,,,,,,,,
Alabama,2020-05-05,266,,17.2,14.1,14,2,7,11,17,23,42
Alabama,2020-05-06,340,,9.2,8.9,7,1,4,6,9,12,23
Alabama,2020-05-07,328.5,,10.9,9.3,8,1,5,7,11,14,29
Alabama,2020-05-08,318.5,,14.7,12.8,12,2,6,9,14,19,38
Alabama,2020-05-09,355.5,,6.8,7.1,5,0,2,4,6,9,19
Alabama,2020-05-10,402,,5.9,5.9,4.5,0,2,3,6,8,15
Alabama,2020-05-11,358,,10.1,9.1,7,1,4,6,10,14,27
Alabama,2020-05-12,428,,24.3,24.6,19,2,11,15,23,32,60
Alabama,2020-05-13,569.5,,13.8,15.8,10,1,5,8,12,17,38
Alabama,2020-05-14,574.5,,18.8,27,13,2,7,10,16,22,51
Alabama,2020-05-15,525,,27.4,63.8,17,2,9,14,21,30,69
Alabama,2020-05-16,591,,14.9,49.6,7,1,3,5,9,13,43
Alabama,2020-05-17,683,,14.6,37,7,0,3,5,9,14,42
